query_label,queries,best_single_ap_mean,best_fusion_ap_mean,best_single_rank1_mean,best_fusion_rank1_mean,delta_ap,delta_rank1,run_name,gallery_protocol,best_single_name,best_fusion_name
Medrosa,33,0.8782071200371621,0.8360222444758435,0.8787878787878788,0.9090909090909091,-0.04218487556131856,0.030303030303030276,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Medrosa,33,0.8782071200371621,0.8360222444758435,0.8787878787878788,0.9090909090909091,-0.04218487556131856,0.030303030303030276,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.07035720193902387,0.0,0.0,-0.04253763539399594,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Madalena,9,0.9933493997503658,0.9494445209470421,1.0,1.0,-0.04390487880332372,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.7161028673061718,1.0,1.0,-0.044123967169383826,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Medrosa,33,0.8782071200371621,0.8316793998181832,0.8787878787878788,0.9393939393939394,-0.046527720218978885,0.06060606060606066,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.6262227834361547,1.0,1.0,-0.04653316683580311,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.6259409744123705,1.0,1.0,-0.04681497585958727,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.7116629121667881,1.0,1.0,-0.04856392230876749,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.7103643461683311,1.0,1.0,-0.049862488307224506,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Patricia,3,0.1128948373330198,0.048753366380642295,0.0,0.0,-0.06414147095237752,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.046168292396239374,0.0,0.0,-0.06672654493678043,0.0,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.0386628723399184,0.0,0.0,-0.0742319649931014,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.0386208358762349,0.0,0.0,-0.0742740014567849,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.5968000098508129,1.0,1.0,-0.07595594042114484,0.0,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Patricia,3,0.1128948373330198,0.0330042130119939,0.0,0.0,-0.0798906243210259,0.0,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Patricia,3,0.1128948373330198,0.03252069077742207,0.0,0.0,-0.08037414655559774,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.03252069077742207,0.0,0.0,-0.08037414655559774,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.029341354874670895,0.0,0.0,-0.08355348245834891,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Patricia,3,0.1128948373330198,0.01889372924984393,0.0,0.0,-0.09400110808317587,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.5560166685962036,1.0,1.0,-0.1167392816757542,0.0,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.5560166685962036,1.0,1.0,-0.1167392816757542,0.0,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Oxum,2,0.7602268344755556,0.6350702242444437,1.0,1.0,-0.1251566102311119,0.0,eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Madalena,9,0.9933493997503658,0.8545518102256411,1.0,1.0,-0.13879758952472476,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.5176760027047324,1.0,1.0,-0.15507994756722543,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Bororo,5,0.6727559502719578,0.4954028284929775,1.0,0.6,-0.17735312177898027,-0.4,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Madalena,9,0.9933493997503658,0.7399102250960126,1.0,0.7777777777777778,-0.2534391746543533,-0.2222222222222222,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Madalena,9,0.9933493997503658,0.7399102250960126,1.0,0.7777777777777778,-0.2534391746543533,-0.2222222222222222,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Madalena,9,0.9933493997503658,0.6914604718887163,1.0,1.0,-0.30188892786164956,0.0,eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.04570875652390225,0.5,0.0,-0.31385727392463214,-0.5,eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.040462985082819,0.5,0.0,-0.31910304536571543,-0.5,eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ipepo,2,0.3595660304485344,0.03788840656706035,0.5,0.0,-0.3216776238814741,-0.5,eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.0280007784850415,0.5,0.0,-0.3315652519634929,-0.5,eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,EVA-02,embedding_concat
Ipepo,2,0.3595660304485344,0.02466997813358235,0.5,0.0,-0.33489605231495206,-0.5,eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.021397086655592902,0.5,0.0,-0.3381689437929415,-0.5,eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.021397086655592902,0.5,0.0,-0.3381689437929415,-0.5,eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,EVA-02,score_fusion
Ipepo,2,0.3595660304485344,0.015929931180333548,0.5,0.0,-0.3436360992682009,-0.5,eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,1.0,0.16666666666666666,1.0,0.8184623660556752,0.8333333333333334,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,1.0,0.16666666666666666,1.0,0.8184623660556752,0.8333333333333334,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.986111111111111,0.16666666666666666,1.0,0.8045734771667863,0.8333333333333334,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Pollyanna,6,0.1815376339443248,0.9722222222222222,0.16666666666666666,1.0,0.7906845882778974,0.8333333333333334,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.9722222222222222,0.16666666666666666,1.0,0.7906845882778974,0.8333333333333334,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.9722222222222222,0.16666666666666666,1.0,0.7906845882778974,0.8333333333333334,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.9694444444444444,0.16666666666666666,1.0,0.7879068105001197,0.8333333333333334,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.9694444444444444,0.16666666666666666,1.0,0.7879068105001197,0.8333333333333334,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Pollyanna,6,0.1815376339443248,0.9333333333333332,0.16666666666666666,1.0,0.7517956993890085,0.8333333333333334,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pollyanna,6,0.1815376339443248,0.8935185185185185,0.16666666666666666,1.0,0.7119808845741937,0.8333333333333334,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.9733333333333334,0.2,1.0,0.523379120879121,0.8,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.9733333333333334,0.2,1.0,0.523379120879121,0.8,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.9222222222222222,0.2,1.0,0.47226800976800976,0.8,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.9222222222222222,0.2,1.0,0.47226800976800976,0.8,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.89,0.2,1.0,0.4400457875457876,0.8,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.7362986482471776,0.5,1.0,0.42792718108664884,0.5,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.6991529127462719,0.5,1.0,0.3907814455857431,0.5,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Pixana,5,0.4499542124542124,0.8111111111111111,0.2,0.8,0.3611568986568987,0.6000000000000001,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Overa,8,0.30837146716052877,0.634983535254544,0.5,1.0,0.3266120680940152,0.5,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.5390235302332077,0.16666666666666666,0.5,0.3225165057724648,0.33333333333333337,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.7405641851106116,0.9047619047619048,0.8571428571428571,0.32114184676427526,-0.04761904761904767,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.6233901617484882,0.5,1.0,0.3150186945879594,0.5,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Overa,8,0.30837146716052877,0.6214453003395943,0.5,1.0,0.31307383317906556,0.5,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.6106296849963888,0.5,1.0,0.30225821783586004,0.5,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.7215648331017379,0.9047619047619048,0.8571428571428571,0.30214249475540156,-0.04761904761904767,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.715645284654632,0.9047619047619048,0.8571428571428571,0.2962229463082956,-0.04761904761904767,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.715645284654632,0.9047619047619048,0.8571428571428571,0.2962229463082956,-0.04761904761904767,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.7049711388259376,0.9047619047619048,0.8571428571428571,0.2855488004796013,-0.04761904761904767,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Jaju,21,0.41942233834633635,0.6957692421616587,0.9047619047619048,0.8571428571428571,0.27634690381532234,-0.04761904761904767,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.6845794704484796,0.9047619047619048,0.8095238095238095,0.2651571321021432,-0.09523809523809523,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Overa,8,0.30837146716052877,0.5638581567712759,0.5,0.75,0.25548668961074716,0.25,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.5638581567712759,0.5,0.75,0.25548668961074716,0.25,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.6739602405992942,0.9047619047619048,0.8571428571428571,0.2545379022529578,-0.04761904761904767,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9613058898773185,0.8888888888888888,1.0,0.24092639657070192,0.11111111111111116,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.4507677383476616,0.16666666666666666,0.5,0.2342607138869187,0.33333333333333337,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.4507677383476616,0.16666666666666666,0.5,0.2342607138869187,0.33333333333333337,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9442675930771168,0.8888888888888888,1.0,0.22388809977050028,0.11111111111111116,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9421840958605665,0.8888888888888888,1.0,0.22180460255394996,0.11111111111111116,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.6677513227513228,0.2,0.6,0.21779711029711035,0.39999999999999997,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.48662060772255156,0.2857142857142857,0.5238095238095238,0.2157073767033147,0.23809523809523814,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Pixana,5,0.4499542124542124,0.6614814814814814,0.2,0.6,0.21152726902726904,0.39999999999999997,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.5171629344681957,0.5,0.75,0.20879146730766696,0.25,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.41893793389805295,0.16666666666666666,0.6666666666666666,0.20243090943731004,0.5,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9186771574726758,0.8888888888888888,1.0,0.1982976641660592,0.11111111111111116,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9186771574726758,0.8888888888888888,1.0,0.1982976641660592,0.11111111111111116,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.4680251361078585,0.2857142857142857,0.42857142857142855,0.19711190508862164,0.14285714285714285,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.4680251361078585,0.2857142857142857,0.42857142857142855,0.19711190508862164,0.14285714285714285,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9144769912627057,0.8888888888888888,1.0,0.1940974979560891,0.11111111111111116,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.7933671158706724,0.6875,0.9375,0.19182878123575942,0.25,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5261872831973707,0.4444444444444444,0.8888888888888888,0.19157864545626818,0.4444444444444444,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Benita,9,0.7203794933066165,0.9055604464007825,0.8888888888888888,0.8888888888888888,0.18518095309416593,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.45428583868340133,0.2857142857142857,0.47619047619047616,0.18337260766416447,0.19047619047619047,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.516274761942144,0.4444444444444444,0.8888888888888888,0.1816661242010414,0.4444444444444444,eva_convnext_megadescriptor_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Ti,11,0.6087162016669883,0.7894572226888648,0.6363636363636364,1.0,0.1807410210218765,0.36363636363636365,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Ti,11,0.6087162016669883,0.7894572226888648,0.6363636363636364,1.0,0.1807410210218765,0.36363636363636365,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.9003464348702445,0.8888888888888888,0.8888888888888888,0.1799669415636279,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5124582405310997,0.4444444444444444,0.8888888888888888,0.17784960278999712,0.4444444444444444,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.777664435938272,0.6875,0.90625,0.17612610130335893,0.21875,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.777664435938272,0.6875,0.90625,0.17612610130335893,0.21875,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.509313710080812,0.4444444444444444,0.8888888888888888,0.1747050723397095,0.4444444444444444,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Katniss,9,0.33460863774110255,0.5088977664066391,0.4444444444444444,0.8888888888888888,0.17428912866553653,0.4444444444444444,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5085891701278211,0.4444444444444444,0.8888888888888888,0.17398053238671857,0.4444444444444444,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5085891701278211,0.4444444444444444,0.8888888888888888,0.17398053238671857,0.4444444444444444,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.508339314969406,0.4444444444444444,0.8888888888888888,0.17373067722830343,0.4444444444444444,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.7750064688855173,0.6875,0.9375,0.17346813425060426,0.25,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5080010466469997,0.4444444444444444,0.8888888888888888,0.1733924089058972,0.4444444444444444,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Katniss,9,0.33460863774110255,0.5079006162255327,0.4444444444444444,0.8888888888888888,0.17329197848443018,0.4444444444444444,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.44102746477870863,0.2857142857142857,0.47619047619047616,0.17011423375947177,0.19047619047619047,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.3856948629620198,0.16666666666666666,0.6666666666666666,0.16918783850127692,0.5,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Jaju,21,0.41942233834633635,0.5875492711742902,0.9047619047619048,0.8571428571428571,0.16812693282795388,-0.04761904761904767,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Overa,8,0.30837146716052877,0.47476065231701225,0.5,0.75,0.1663891851564835,0.25,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.7654700465159069,0.6875,0.90625,0.16393171188099387,0.21875,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Abril,3,0.015264152093679767,0.16452991452991447,0.0,0.0,0.1492657624362347,0.0,eva_miew_convnext_equal_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Abril,3,0.015264152093679767,0.16452991452991447,0.0,0.0,0.1492657624362347,0.0,eva_miew_convnext_equal_rowminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.36290156797206863,0.16666666666666666,0.6666666666666666,0.14639454351132572,0.5,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.4150822072503758,0.2857142857142857,0.47619047619047616,0.14416897623113895,0.19047619047619047,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Marcela,32,0.601538334634913,0.744596966273004,0.6875,0.9375,0.14305863163809096,0.25,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Abril,3,0.015264152093679767,0.15579090001426324,0.0,0.0,0.14052674792058348,0.0,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.3569104211065773,0.16666666666666666,0.6666666666666666,0.14040339664583437,0.5,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.40855661178369956,0.2857142857142857,0.42857142857142855,0.1376433807644627,0.14285714285714285,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.7374212050615322,0.6875,0.90625,0.13588287042661917,0.21875,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Marcela,32,0.601538334634913,0.73252519899891,0.6875,0.71875,0.13098686436399698,0.03125,eva_miew_megadescriptor_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Ti,11,0.6087162016669883,0.7384932243780642,0.6363636363636364,0.6363636363636364,0.12977702271107594,0.0,eva_miew_dinosmall_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Saseka,21,0.27091323101923687,0.3976734570459917,0.2857142857142857,0.42857142857142855,0.12676022602675485,0.14285714285714285,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Ti,11,0.6087162016669883,0.732378753487762,0.6363636363636364,0.8181818181818182,0.12366255182077379,0.18181818181818188,eva_miew_convnext_weighted_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Benita,9,0.7203794933066165,0.8430960133341086,0.8888888888888888,1.0,0.122716520027492,0.11111111111111116,eva_miew_efficientnet_weighted_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Bororo,5,0.7555555555555555,0.8777777777777779,0.8,0.8,0.12222222222222234,0.0,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Ti,11,0.6087162016669883,0.7306442382925605,0.6363636363636364,0.9090909090909091,0.12192803662557228,0.2727272727272727,eva_mega_convnext_evaheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Ti,11,0.6087162016669883,0.729162395461761,0.6363636363636364,0.7272727272727273,0.12044619379477273,0.09090909090909094,eva_miew_convnext_miewheavy_globalminmax_sq,valonly_gallery,EVA-02,score_fusion
Alira,6,0.2165070244607429,0.3317075803120468,0.16666666666666666,0.6666666666666666,0.11520055585130387,0.5,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
Benita,9,0.7203794933066165,0.8312863180323498,0.8888888888888888,0.8888888888888888,0.11090682472573321,0.0,eva_miew_dinov2base_equal_globalminmax_sq,valonly_gallery,EVA-02,embedding_concat
